order_id,order_date,supplier,shipping_mode,product_category,order_value_eur,promised_lead_time_days,actual_lead_time_days,is_delayed,delay_days,is_defective,is_otif
ORD-11818,2025-05-28,Supplier C (USA),Ocean Cargo,Heavy Machinery,16445.65,7,11,True,4,False,False
ORD-11819,2025-06-10,Supplier A (Germany),Air Freight,Electronics,12959.18,45,45,False,0,False,True
ORD-11820,2025-07-21,Supplier D (India),Air Freight,Raw Materials,3089.09,30,33,True,3,False,False
ORD-11821,2025-08-30,Supplier A (Germany),Ocean Cargo,Heavy Machinery,7075.63,14,15,True,1,False,False
ORD-11822,2025-12-19,Supplier C (USA),Air Freight,Heavy Machinery,8029.17,30,40,True,10,False,False
ORD-11823,2025-01-02,Supplier B (China),Express Courier,Raw Materials,16191.97,21,30,True,9,False,False
ORD-11824,2025-08-13,Supplier B (China),Air Freight,Raw Materials,1421.59,21,22,True,1,False,False
ORD-11825,2025-10-16,Supplier E (Vietnam),Ocean Cargo,Electronics,2090.04,7,10,True,3,False,False
ORD-11826,2025-08-21,Supplier D (India),Air Freight,Industrial Components,984.56,21,19,False,0,False,True
ORD-11827,2025-03-18,Supplier D (India),Ocean Cargo,Industrial Components,2856.27,14,23,True,9,False,False
ORD-11828,2025-04-26,Supplier B (China),Air Freight,Industrial Components,11533.88,7,10,True,3,False,False
ORD-11829,2025-06-03,Supplier D (India),Express Courier,Industrial Components,3140.77,14,13,False,0,False,True
ORD-11830,2025-04-13,Supplier B (China),Rail Freight,Industrial Components,1725.8,14,14,False,0,True,False
ORD-11831,2025-07-13,Supplier D (India),Rail Freight,Electronics,5891.75,21,21,False,0,False,True
ORD-11832,2025-06-15,Supplier B (China),Ocean Cargo,Heavy Machinery,6014.3,21,23,True,2,False,False
ORD-11833,2025-12-25,Supplier E (Vietnam),Ocean Cargo,Electronics,2178.43,14,18,True,4,False,False
ORD-11834,2025-03-31,Supplier E (Vietnam),Express Courier,Electronics,3278.57,21,23,True,2,False,False
ORD-11835,2025-06-23,Supplier D (India),Ocean Cargo,Electronics,5543.94,21,19,False,0,False,True
ORD-11836,2025-05-02,Supplier B (China),Air Freight,Heavy Machinery,8926.59,21,21,False,0,False,True
ORD-11837,2025-05-23,Supplier A (Germany),Express Courier,Electronics,2924.57,30,30,False,0,False,True
ORD-11838,2025-04-16,Supplier D (India),Ocean Cargo,Electronics,2606.12,14,14,False,0,False,True
ORD-11839,2025-11-01,Supplier A (Germany),Air Freight,Heavy Machinery,22698.26,45,51,True,6,False,False
ORD-11840,2025-12-26,Supplier D (India),Air Freight,Electronics,3947.27,14,15,True,1,False,False
ORD-11841,2025-11-13,Supplier B (China),Air Freight,Industrial Components,6000.2,7,10,True,3,False,False
ORD-11842,2025-05-03,Supplier B (China),Ocean Cargo,Raw Materials,8255.97,21,22,True,1,False,False
ORD-11843,2025-01-09,Supplier E (Vietnam),Air Freight,Electronics,1176.73,21,19,False,0,False,True
ORD-11844,2025-09-19,Supplier C (USA),Air Freight,Raw Materials,4842.46,45,49,True,4,False,False
ORD-11845,2025-03-14,Supplier C (USA),Air Freight,Electronics,1317.42,7,5,False,0,True,False
ORD-11846,2025-12-25,Supplier C (USA),Ocean Cargo,Electronics,4426.56,30,30,False,0,False,True
ORD-11847,2025-08-11,Supplier B (China),Express Courier,Industrial Components,14742.64,14,17,True,3,False,False
ORD-11848,2025-02-10,Supplier D (India),Ocean Cargo,Heavy Machinery,2211.06,30,32,True,2,False,False
ORD-11849,2025-07-23,Supplier B (China),Air Freight,Raw Materials,1295.78,7,7,False,0,False,True
ORD-11850,2025-09-21,Supplier E (Vietnam),Air Freight,Heavy Machinery,22251.14,45,44,False,0,False,True
ORD-11851,2025-11-24,Supplier D (India),Rail Freight,Industrial Components,1963.25,7,11,True,4,False,False
ORD-11852,2025-06-27,Supplier B (China),Ocean Cargo,Industrial Components,1481.98,45,45,False,0,False,True
ORD-11853,2025-12-14,Supplier D (India),Ocean Cargo,Raw Materials,17947.84,30,29,False,0,False,True
ORD-11854,2025-11-14,Supplier C (USA),Air Freight,Heavy Machinery,1902.31,30,30,False,0,False,True
ORD-11855,2025-03-25,Supplier B (China),Express Courier,Industrial Components,18323.35,7,5,False,0,False,True
ORD-11856,2025-11-14,Supplier E (Vietnam),Ocean Cargo,Electronics,6119.73,7,10,True,3,False,False
ORD-11857,2025-04-21,Supplier A (Germany),Air Freight,Electronics,13727.63,21,21,False,0,False,True
ORD-11858,2025-09-08,Supplier B (China),Air Freight,Electronics,5703.6,45,53,True,8,False,False
ORD-11859,2025-01-07,Supplier B (China),Ocean Cargo,Heavy Machinery,11658.16,21,21,False,0,False,True
ORD-11860,2025-03-25,Supplier B (China),Express Courier,Electronics,2357.23,14,16,True,2,False,False
ORD-11861,2025-07-27,Supplier C (USA),Express Courier,Electronics,3008.26,14,17,True,3,False,False
ORD-11862,2025-11-10,Supplier D (India),Ocean Cargo,Industrial Components,904.69,7,8,True,1,False,False
ORD-11863,2025-01-22,Supplier C (USA),Express Courier,Industrial Components,10693.86,30,30,False,0,False,True
ORD-11864,2025-01-03,Supplier C (USA),Air Freight,Electronics,6875.06,14,19,True,5,True,False
ORD-11865,2025-05-07,Supplier A (Germany),Ocean Cargo,Electronics,2195.45,14,22,True,8,False,False
ORD-11866,2025-10-24,Supplier B (China),Ocean Cargo,Industrial Components,1213.03,21,21,False,0,False,True
ORD-11867,2025-07-07,Supplier A (Germany),Air Freight,Raw Materials,6157.65,21,22,True,1,False,False
ORD-11868,2025-12-28,Supplier B (China),Express Courier,Heavy Machinery,18784.05,14,20,True,6,False,False
ORD-11869,2025-01-14,Supplier C (USA),Air Freight,Heavy Machinery,4401.19,7,11,True,4,True,False
ORD-11870,2025-01-12,Supplier A (Germany),Ocean Cargo,Industrial Components,2902.25,21,29,True,8,False,False
ORD-11871,2025-03-28,Supplier B (China),Ocean Cargo,Heavy Machinery,2322.36,14,14,False,0,False,True
ORD-11872,2025-01-12,Supplier A (Germany),Ocean Cargo,Industrial Components,13352.77,30,30,False,0,False,True
ORD-11873,2025-01-25,Supplier E (Vietnam),Ocean Cargo,Industrial Components,2634.9,21,20,False,0,False,True
ORD-11874,2025-10-28,Supplier E (Vietnam),Air Freight,Industrial Components,3652.1,14,14,False,0,False,True
ORD-11875,2025-08-31,Supplier C (USA),Express Courier,Industrial Components,11309.38,45,48,True,3,False,False
ORD-11876,2025-05-02,Supplier E (Vietnam),Ocean Cargo,Raw Materials,8184.4,21,24,True,3,False,False
ORD-11877,2025-05-27,Supplier D (India),Ocean Cargo,Electronics,3765.64,45,46,True,1,False,False
ORD-11878,2025-02-24,Supplier C (USA),Rail Freight,Electronics,2809.66,21,22,True,1,False,False
ORD-11879,2025-08-26,Supplier A (Germany),Express Courier,Raw Materials,15874.39,21,25,True,4,False,False
ORD-11880,2025-12-22,Supplier D (India),Air Freight,Heavy Machinery,2012.04,45,47,True,2,False,False
ORD-11881,2025-06-22,Supplier D (India),Express Courier,Heavy Machinery,4153.77,7,14,True,7,False,False
ORD-11882,2025-08-09,Supplier C (USA),Air Freight,Electronics,1473.36,14,15,True,1,False,False
ORD-11883,2025-04-29,Supplier D (India),Air Freight,Heavy Machinery,12722.07,7,8,True,1,False,False
ORD-11884,2025-11-05,Supplier B (China),Ocean Cargo,Electronics,3361.33,7,22,True,15,False,False
ORD-11885,2025-07-02,Supplier D (India),Rail Freight,Electronics,2808.2,14,22,True,8,False,False
ORD-11886,2025-10-15,Supplier E (Vietnam),Air Freight,Raw Materials,8344.27,30,30,False,0,True,False
ORD-11887,2025-11-03,Supplier B (China),Ocean Cargo,Heavy Machinery,1571.19,7,12,True,5,False,False
ORD-11888,2025-10-27,Supplier D (India),Air Freight,Raw Materials,8170.66,7,7,False,0,False,True
ORD-11889,2025-03-23,Supplier B (China),Express Courier,Electronics,3683.31,7,7,False,0,False,True
ORD-11890,2025-07-30,Supplier C (USA),Ocean Cargo,Electronics,1873.87,30,29,False,0,False,True
ORD-11891,2025-05-30,Supplier D (India),Ocean Cargo,Electronics,2225.62,21,22,True,1,False,False
ORD-11892,2025-02-06,Supplier A (Germany),Air Freight,Industrial Components,2843.07,45,51,True,6,False,False
ORD-11893,2025-12-18,Supplier C (USA),Express Courier,Industrial Components,3445.3,45,43,False,0,False,True
ORD-11894,2025-11-08,Supplier A (Germany),Rail Freight,Industrial Components,1884.05,30,44,True,14,False,False
ORD-11895,2025-12-27,Supplier C (USA),Ocean Cargo,Raw Materials,6220.54,7,6,False,0,False,True
ORD-11896,2025-02-28,Supplier B (China),Ocean Cargo,Electronics,1844.98,45,45,False,0,True,False
ORD-11897,2025-05-11,Supplier D (India),Rail Freight,Heavy Machinery,740.93,30,34,True,4,False,False
ORD-11898,2025-07-21,Supplier A (Germany),Air Freight,Raw Materials,22826.92,14,40,True,26,False,False
ORD-11899,2025-08-31,Supplier C (USA),Express Courier,Raw Materials,5757.98,45,43,False,0,False,True
ORD-11900,2025-02-04,Supplier B (China),Express Courier,Raw Materials,24528.56,14,19,True,5,True,False
ORD-11901,2025-04-03,Supplier D (India),Air Freight,Heavy Machinery,2132.55,7,6,False,0,False,True
ORD-11902,2025-07-26,Supplier E (Vietnam),Ocean Cargo,Electronics,7214.41,45,45,False,0,False,True
ORD-11903,2025-12-19,Supplier E (Vietnam),Air Freight,Industrial Components,10053.61,30,29,False,0,True,False
ORD-11904,2025-11-28,Supplier D (India),Ocean Cargo,Electronics,4223.94,21,19,False,0,False,True
ORD-11905,2025-11-01,Supplier D (India),Ocean Cargo,Electronics,1547.57,45,56,True,11,False,False
ORD-11906,2025-12-16,Supplier A (Germany),Ocean Cargo,Raw Materials,3977.53,45,46,True,1,False,False
ORD-11907,2025-08-01,Supplier B (China),Ocean Cargo,Raw Materials,8112.14,45,45,False,0,False,True
ORD-11908,2025-06-08,Supplier B (China),Air Freight,Raw Materials,7868.14,45,49,True,4,False,False
ORD-11909,2025-01-24,Supplier D (India),Ocean Cargo,Industrial Components,4908.37,30,30,False,0,False,True
ORD-11910,2025-10-20,Supplier E (Vietnam),Air Freight,Industrial Components,10075.18,30,33,True,3,True,False
ORD-11911,2025-01-04,Supplier A (Germany),Express Courier,Industrial Components,9701.82,21,21,False,0,False,True
ORD-11912,2025-08-08,Supplier E (Vietnam),Air Freight,Electronics,3232.68,30,31,True,1,False,False
ORD-11913,2025-12-30,Supplier C (USA),Express Courier,Raw Materials,1456.31,30,32,True,2,False,False
ORD-11914,2025-01-20,Supplier C (USA),Ocean Cargo,Heavy Machinery,5723.56,7,10,True,3,False,False
ORD-11915,2025-06-01,Supplier A (Germany),Ocean Cargo,Electronics,2704.55,7,9,True,2,False,False
ORD-11916,2025-02-19,Supplier A (Germany),Express Courier,Industrial Components,5513.74,14,16,True,2,False,False
ORD-11917,2025-06-26,Supplier C (USA),Ocean Cargo,Heavy Machinery,14420.76,21,22,True,1,False,False
ORD-11918,2025-04-06,Supplier C (USA),Ocean Cargo,Heavy Machinery,6974.34,7,5,False,0,False,True
ORD-11919,2025-04-15,Supplier A (Germany),Air Freight,Raw Materials,13863.36,21,21,False,0,False,True
ORD-11920,2025-09-07,Supplier C (USA),Ocean Cargo,Heavy Machinery,2188.16,21,22,True,1,False,False
ORD-11921,2025-04-27,Supplier D (India),Air Freight,Industrial Components,11730.7,45,48,True,3,False,False
ORD-11922,2025-12-20,Supplier D (India),Air Freight,Raw Materials,18793.73,21,26,True,5,False,False
ORD-11923,2025-08-16,Supplier E (Vietnam),Ocean Cargo,Heavy Machinery,5174.29,45,43,False,0,False,True
ORD-11924,2025-03-07,Supplier B (China),Air Freight,Raw Materials,31496.85,14,14,False,0,False,True
ORD-11925,2025-12-01,Supplier B (China),Air Freight,Heavy Machinery,2475.15,14,19,True,5,False,False
ORD-11926,2025-09-19,Supplier D (India),Air Freight,Electronics,2948.15,14,12,False,0,False,True
ORD-11927,2025-10-22,Supplier B (China),Air Freight,Electronics,8266.35,45,56,True,11,False,False
ORD-11928,2025-08-31,Supplier A (Germany),Air Freight,Industrial Components,5133.65,45,49,True,4,False,False
ORD-11929,2025-07-05,Supplier B (China),Rail Freight,Electronics,2712.63,14,15,True,1,False,False
ORD-11930,2025-09-03,Supplier B (China),Air Freight,Electronics,8064.95,45,45,False,0,False,True
ORD-11931,2025-05-05,Supplier B (China),Ocean Cargo,Electronics,6531.77,30,33,True,3,False,False
ORD-11932,2025-09-25,Supplier B (China),Air Freight,Heavy Machinery,3074.75,30,28,False,0,False,True
ORD-11933,2025-05-11,Supplier B (China),Rail Freight,Heavy Machinery,5717.24,45,45,False,0,False,True
ORD-11934,2025-08-25,Supplier A (Germany),Air Freight,Raw Materials,9020.19,45,46,True,1,False,False
ORD-11935,2025-01-18,Supplier C (USA),Rail Freight,Heavy Machinery,3020.67,7,12,True,5,False,False
ORD-11936,2025-02-09,Supplier C (USA),Ocean Cargo,Electronics,7432.34,7,6,False,0,False,True
ORD-11937,2025-01-21,Supplier C (USA),Air Freight,Heavy Machinery,2456.19,21,21,False,0,False,True
ORD-11938,2025-08-13,Supplier A (Germany),Express Courier,Industrial Components,2866.77,21,25,True,4,False,False
ORD-11939,2025-12-21,Supplier B (China),Ocean Cargo,Raw Materials,11959.36,21,21,False,0,False,True
ORD-11940,2025-10-09,Supplier C (USA),Air Freight,Raw Materials,8030.46,14,17,True,3,False,False
ORD-11941,2025-01-08,Supplier C (USA),Express Courier,Heavy Machinery,1086.3,30,31,True,1,True,False
ORD-11942,2025-04-10,Supplier B (China),Rail Freight,Electronics,3643.21,14,17,True,3,False,False
ORD-11943,2025-08-28,Supplier B (China),Ocean Cargo,Raw Materials,7271.79,45,43,False,0,False,True
ORD-11944,2025-03-28,Supplier E (Vietnam),Ocean Cargo,Industrial Components,5492.25,7,5,False,0,False,True
ORD-11945,2025-10-25,Supplier B (China),Express Courier,Industrial Components,8059.15,45,46,True,1,False,False
ORD-11946,2025-01-14,Supplier B (China),Ocean Cargo,Raw Materials,5392.61,45,46,True,1,False,False
ORD-11947,2025-11-30,Supplier C (USA),Express Courier,Electronics,4420.12,7,6,False,0,False,True
ORD-11948,2025-01-02,Supplier B (China),Ocean Cargo,Electronics,4313.35,45,47,True,2,False,False
ORD-11949,2025-10-20,Supplier B (China),Air Freight,Heavy Machinery,11765.7,21,20,False,0,False,True
ORD-11950,2025-11-21,Supplier B (China),Rail Freight,Heavy Machinery,8569.39,7,16,True,9,False,False
ORD-11951,2025-02-10,Supplier D (India),Air Freight,Raw Materials,6794.0,45,46,True,1,False,False
ORD-11952,2025-11-14,Supplier B (China),Air Freight,Heavy Machinery,5276.75,21,24,True,3,False,False
ORD-11953,2025-11-12,Supplier A (Germany),Ocean Cargo,Heavy Machinery,3168.28,21,25,True,4,False,False
ORD-11954,2025-04-21,Supplier B (China),Ocean Cargo,Heavy Machinery,3845.26,30,28,False,0,False,True
ORD-11955,2025-01-14,Supplier D (India),Air Freight,Industrial Components,11518.81,21,23,True,2,False,False
ORD-11956,2025-08-19,Supplier A (Germany),Express Courier,Heavy Machinery,10682.93,14,15,True,1,False,False
ORD-11957,2025-03-25,Supplier E (Vietnam),Ocean Cargo,Raw Materials,2925.27,7,9,True,2,False,False
ORD-11958,2025-05-10,Supplier B (China),Ocean Cargo,Electronics,5323.76,7,9,True,2,False,False
ORD-11959,2025-08-19,Supplier E (Vietnam),Express Courier,Heavy Machinery,7322.99,7,13,True,6,False,False
ORD-11960,2025-11-22,Supplier E (Vietnam),Ocean Cargo,Electronics,6950.35,45,43,False,0,False,True
ORD-11961,2025-05-25,Supplier B (China),Air Freight,Heavy Machinery,6907.66,45,46,True,1,False,False
ORD-11962,2025-12-11,Supplier A (Germany),Air Freight,Raw Materials,2018.96,14,14,False,0,False,True
ORD-11963,2025-01-28,Supplier A (Germany),Rail Freight,Industrial Components,1925.25,21,20,False,0,False,True
ORD-11964,2025-03-07,Supplier A (Germany),Air Freight,Raw Materials,12533.44,45,48,True,3,False,False
ORD-11965,2025-06-12,Supplier D (India),Ocean Cargo,Industrial Components,16435.85,21,28,True,7,False,False
ORD-11966,2025-08-17,Supplier B (China),Ocean Cargo,Heavy Machinery,1502.35,21,21,False,0,False,True
ORD-11967,2025-09-18,Supplier B (China),Ocean Cargo,Heavy Machinery,4806.82,45,44,False,0,False,True
ORD-11968,2025-06-13,Supplier B (China),Air Freight,Industrial Components,9426.13,45,48,True,3,False,False
ORD-11969,2025-10-28,Supplier E (Vietnam),Ocean Cargo,Raw Materials,843.01,14,12,False,0,False,True
ORD-11970,2025-10-30,Supplier A (Germany),Ocean Cargo,Raw Materials,2082.51,30,28,False,0,False,True
ORD-11971,2025-10-14,Supplier A (Germany),Rail Freight,Industrial Components,4565.31,7,6,False,0,False,True
ORD-11972,2025-01-10,Supplier A (Germany),Air Freight,Heavy Machinery,3047.9,45,47,True,2,False,False
ORD-11973,2025-07-14,Supplier E (Vietnam),Ocean Cargo,Industrial Components,5809.88,45,52,True,7,False,False
ORD-11974,2025-04-28,Supplier C (USA),Ocean Cargo,Heavy Machinery,15936.79,21,20,False,0,False,True
ORD-11975,2025-09-27,Supplier B (China),Ocean Cargo,Industrial Components,2484.34,30,28,False,0,False,True
ORD-11976,2025-03-21,Supplier A (Germany),Ocean Cargo,Heavy Machinery,5116.46,45,56,True,11,False,False
ORD-11977,2025-04-03,Supplier B (China),Air Freight,Industrial Components,3730.0,30,30,False,0,False,True
ORD-11978,2025-09-23,Supplier A (Germany),Air Freight,Electronics,5481.27,7,7,False,0,False,True
ORD-11979,2025-11-28,Supplier E (Vietnam),Express Courier,Heavy Machinery,4937.63,21,19,False,0,False,True
ORD-11980,2025-12-16,Supplier D (India),Ocean Cargo,Raw Materials,40528.41,14,13,False,0,False,True
ORD-11981,2025-12-27,Supplier B (China),Ocean Cargo,Industrial Components,16182.12,7,13,True,6,False,False
ORD-11982,2025-09-14,Supplier D (India),Air Freight,Raw Materials,1387.49,30,38,True,8,False,False
ORD-11983,2025-05-13,Supplier A (Germany),Air Freight,Industrial Components,2392.02,30,31,True,1,False,False
ORD-11984,2025-10-03,Supplier D (India),Air Freight,Raw Materials,2637.84,7,10,True,3,False,False
ORD-11985,2025-09-21,Supplier D (India),Air Freight,Raw Materials,1830.93,30,29,False,0,False,True
ORD-11986,2025-06-20,Supplier B (China),Ocean Cargo,Industrial Components,1644.69,14,16,True,2,False,False
ORD-11987,2025-01-01,Supplier D (India),Express Courier,Industrial Components,4261.2,14,14,False,0,False,True
ORD-11988,2025-11-09,Supplier B (China),Air Freight,Raw Materials,2719.63,30,32,True,2,False,False
ORD-11989,2025-03-05,Supplier B (China),Ocean Cargo,Raw Materials,2409.96,30,32,True,2,False,False
ORD-11990,2025-10-11,Supplier A (Germany),Air Freight,Raw Materials,24745.01,14,17,True,3,False,False
ORD-11991,2025-05-01,Supplier B (China),Ocean Cargo,Heavy Machinery,2873.53,30,30,False,0,False,True
ORD-11992,2025-04-17,Supplier D (India),Air Freight,Heavy Machinery,3447.71,45,44,False,0,False,True
ORD-11993,2025-06-24,Supplier E (Vietnam),Rail Freight,Electronics,8894.29,21,39,True,18,False,False
ORD-11994,2025-07-23,Supplier C (USA),Ocean Cargo,Heavy Machinery,3438.45,45,44,False,0,False,True
ORD-11995,2025-06-14,Supplier D (India),Rail Freight,Heavy Machinery,1934.22,30,32,True,2,False,False
ORD-11996,2025-11-01,Supplier D (India),Express Courier,Industrial Components,3998.39,30,41,True,11,False,False
ORD-11997,2025-04-30,Supplier A (Germany),Ocean Cargo,Electronics,24513.68,21,22,True,1,False,False
ORD-11998,2025-02-13,Supplier B (China),Ocean Cargo,Electronics,3343.74,30,29,False,0,False,True
ORD-11999,2025-11-08,Supplier A (Germany),Air Freight,Heavy Machinery,2369.86,21,27,True,6,False,False
ORD-12000,2025-06-05,Supplier C (USA),Ocean Cargo,Industrial Components,6878.7,14,13,False,0,False,True
ORD-12001,2025-07-26,Supplier E (Vietnam),Rail Freight,Industrial Components,3847.84,21,21,False,0,False,True
ORD-12002,2025-04-18,Supplier A (Germany),Air Freight,Electronics,43967.03,21,22,True,1,False,False
ORD-12003,2025-09-08,Supplier D (India),Express Courier,Industrial Components,2618.83,45,45,False,0,False,True
ORD-12004,2025-11-30,Supplier C (USA),Ocean Cargo,Raw Materials,19672.65,30,29,False,0,False,True
ORD-12005,2025-05-10,Supplier C (USA),Express Courier,Heavy Machinery,12465.39,14,15,True,1,False,False
ORD-12006,2025-10-20,Supplier B (China),Rail Freight,Raw Materials,3622.51,7,12,True,5,False,False
ORD-12007,2025-01-20,Supplier B (China),Ocean Cargo,Electronics,4900.97,21,20,False,0,False,True
ORD-12008,2025-10-09,Supplier A (Germany),Ocean Cargo,Electronics,2156.19,7,5,False,0,False,True
ORD-12009,2025-10-12,Supplier A (Germany),Ocean Cargo,Industrial Components,3194.69,30,35,True,5,False,False
ORD-12010,2025-01-01,Supplier A (Germany),Express Courier,Industrial Components,3602.0,21,22,True,1,False,False
ORD-12011,2025-04-29,Supplier C (USA),Rail Freight,Electronics,5576.31,7,5,False,0,False,True
ORD-12012,2025-02-04,Supplier A (Germany),Express Courier,Electronics,1587.41,45,43,False,0,False,True
ORD-12013,2025-07-17,Supplier D (India),Ocean Cargo,Raw Materials,6305.56,7,11,True,4,False,False
ORD-12014,2025-09-02,Supplier B (China),Ocean Cargo,Raw Materials,4373.44,45,51,True,6,False,False
ORD-12015,2025-02-28,Supplier C (USA),Express Courier,Industrial Components,6758.03,14,13,False,0,False,True
ORD-12016,2025-11-21,Supplier B (China),Ocean Cargo,Raw Materials,7614.77,30,32,True,2,False,False
ORD-12017,2025-06-10,Supplier C (USA),Express Courier,Industrial Components,4102.09,7,6,False,0,False,True
ORD-12018,2025-06-28,Supplier E (Vietnam),Ocean Cargo,Industrial Components,7263.07,21,21,False,0,False,True
ORD-12019,2025-07-25,Supplier A (Germany),Air Freight,Heavy Machinery,4583.69,30,28,False,0,False,True
ORD-12020,2025-01-12,Supplier B (China),Ocean Cargo,Industrial Components,8908.65,7,10,True,3,False,False
ORD-12021,2025-10-03,Supplier D (India),Ocean Cargo,Raw Materials,6329.02,21,22,True,1,False,False
ORD-12022,2025-06-30,Supplier A (Germany),Air Freight,Electronics,5680.72,21,21,False,0,True,False
ORD-12023,2025-08-30,Supplier A (Germany),Air Freight,Electronics,4528.03,21,21,False,0,False,True
ORD-12024,2025-08-04,Supplier B (China),Ocean Cargo,Raw Materials,13858.48,21,24,True,3,False,False
ORD-12025,2025-09-08,Supplier A (Germany),Air Freight,Electronics,6796.4,7,6,False,0,False,True
ORD-12026,2025-10-26,Supplier C (USA),Ocean Cargo,Industrial Components,1707.58,14,14,False,0,False,True
ORD-12027,2025-05-06,Supplier A (Germany),Express Courier,Electronics,3369.23,45,47,True,2,False,False
ORD-12028,2025-08-05,Supplier D (India),Rail Freight,Raw Materials,4093.4,45,47,True,2,False,False
ORD-12029,2025-11-02,Supplier D (India),Express Courier,Electronics,4910.35,45,47,True,2,False,False
ORD-12030,2025-10-12,Supplier C (USA),Rail Freight,Industrial Components,5661.06,14,12,False,0,False,True
ORD-12031,2025-07-04,Supplier C (USA),Ocean Cargo,Industrial Components,2309.13,21,23,True,2,False,False
ORD-12032,2025-02-08,Supplier D (India),Air Freight,Raw Materials,4654.56,21,33,True,12,False,False
ORD-12033,2025-08-11,Supplier A (Germany),Ocean Cargo,Raw Materials,3822.66,30,30,False,0,False,True
ORD-12034,2025-07-03,Supplier D (India),Express Courier,Raw Materials,11705.28,45,52,True,7,False,False
ORD-12035,2025-06-27,Supplier D (India),Ocean Cargo,Heavy Machinery,2217.06,45,54,True,9,True,False
ORD-12036,2025-10-21,Supplier D (India),Air Freight,Heavy Machinery,4846.91,21,21,False,0,False,True
ORD-12037,2025-12-06,Supplier C (USA),Express Courier,Industrial Components,2840.38,45,45,False,0,False,True
ORD-12038,2025-05-31,Supplier A (Germany),Air Freight,Heavy Machinery,21815.95,21,19,False,0,False,True
ORD-12039,2025-05-06,Supplier B (China),Ocean Cargo,Heavy Machinery,13430.6,21,21,False,0,False,True
ORD-12040,2025-10-28,Supplier D (India),Air Freight,Electronics,1320.96,21,29,True,8,False,False
ORD-12041,2025-11-04,Supplier A (Germany),Ocean Cargo,Heavy Machinery,2599.38,7,5,False,0,False,True
ORD-12042,2025-12-02,Supplier D (India),Ocean Cargo,Electronics,9864.9,7,5,False,0,False,True
ORD-12043,2025-08-22,Supplier A (Germany),Air Freight,Raw Materials,7085.65,7,8,True,1,False,False
ORD-12044,2025-01-08,Supplier A (Germany),Ocean Cargo,Electronics,6910.14,7,13,True,6,False,False
ORD-12045,2025-12-07,Supplier A (Germany),Ocean Cargo,Electronics,5725.48,14,18,True,4,False,False
ORD-12046,2025-05-09,Supplier A (Germany),Express Courier,Raw Materials,10519.23,30,34,True,4,False,False
ORD-12047,2025-09-21,Supplier B (China),Express Courier,Raw Materials,9179.99,30,31,True,1,False,False
ORD-12048,2025-06-06,Supplier A (Germany),Ocean Cargo,Industrial Components,3895.41,21,19,False,0,False,True
ORD-12049,2025-12-18,Supplier E (Vietnam),Express Courier,Industrial Components,1882.95,45,53,True,8,False,False
ORD-12050,2025-12-24,Supplier C (USA),Ocean Cargo,Industrial Components,1271.49,7,8,True,1,False,False
ORD-12051,2025-01-05,Supplier A (Germany),Ocean Cargo,Industrial Components,4523.72,30,30,False,0,False,True
ORD-12052,2025-03-27,Supplier C (USA),Air Freight,Electronics,1127.86,30,32,True,2,False,False
ORD-12053,2025-06-24,Supplier D (India),Ocean Cargo,Electronics,6007.7,7,23,True,16,False,False
ORD-12054,2025-10-17,Supplier D (India),Ocean Cargo,Industrial Components,3841.33,14,16,True,2,False,False
ORD-12055,2025-07-12,Supplier A (Germany),Air Freight,Heavy Machinery,23274.85,14,13,False,0,False,True
ORD-12056,2025-11-07,Supplier D (India),Ocean Cargo,Industrial Components,6467.23,30,30,False,0,False,True
ORD-12057,2025-04-29,Supplier D (India),Express Courier,Heavy Machinery,4801.19,14,18,True,4,False,False
ORD-12058,2025-08-06,Supplier A (Germany),Ocean Cargo,Raw Materials,1348.93,7,7,False,0,False,True
ORD-12059,2025-04-24,Supplier A (Germany),Air Freight,Electronics,1790.31,30,29,False,0,False,True
ORD-12060,2025-05-25,Supplier C (USA),Ocean Cargo,Electronics,8476.76,7,16,True,9,False,False
ORD-12061,2025-01-26,Supplier A (Germany),Ocean Cargo,Heavy Machinery,3825.8,14,12,False,0,False,True
ORD-12062,2025-05-16,Supplier D (India),Ocean Cargo,Industrial Components,37357.93,7,5,False,0,False,True
ORD-12063,2025-10-30,Supplier B (China),Ocean Cargo,Electronics,4598.84,14,32,True,18,False,False
ORD-12064,2025-08-20,Supplier E (Vietnam),Ocean Cargo,Heavy Machinery,5625.91,14,12,False,0,False,True
ORD-12065,2025-03-17,Supplier C (USA),Express Courier,Raw Materials,1713.82,7,7,False,0,False,True
ORD-12066,2025-11-24,Supplier A (Germany),Air Freight,Raw Materials,10487.56,14,13,False,0,False,True
ORD-12067,2025-12-11,Supplier A (Germany),Rail Freight,Electronics,2343.55,21,22,True,1,False,False
ORD-12068,2025-10-29,Supplier C (USA),Ocean Cargo,Industrial Components,7476.57,7,5,False,0,False,True
ORD-12069,2025-10-16,Supplier D (India),Air Freight,Heavy Machinery,9409.12,21,21,False,0,False,True
ORD-12070,2025-01-01,Supplier D (India),Ocean Cargo,Electronics,5303.67,7,8,True,1,False,False
ORD-12071,2025-05-27,Supplier B (China),Air Freight,Raw Materials,20041.83,14,19,True,5,False,False
ORD-12072,2025-10-14,Supplier A (Germany),Air Freight,Industrial Components,3015.25,14,12,False,0,False,True
ORD-12073,2025-05-22,Supplier A (Germany),Ocean Cargo,Heavy Machinery,18777.83,30,35,True,5,False,False
